orbital_period,transit_duration,planet_radius,transit_depth,stellar_radius,stellar_temp,label,radius_ratio,depth_per_duration,orbital_period_log,planet_radius_log,transit_depth_log,label_encoded
7.26731094,2.2691,1.14,659.1,0.443,3751.0,confirmed,2.5733634311512414,290.46758626768326,2.1123092977562745,0.76080582903376,6.492391338694725,2
8.689301216,2.563,2.92,1117.0,0.895,5211.0,confirmed,3.2625698324022343,435.8174014826375,2.271022309370452,1.366091653802371,7.0192966537150445,2
7.1566025,1.218975,3.1263063,674.5586897,1.13489,5910.35,candidate,2.7547218673175373,553.3818902766668,2.098827721979884,1.4173826484423793,6.515540036971784,1
3.1467998,2.128,4.88984,1939.0,0.78,5525.0,candidate,6.2690256410256415,911.1842105263157,1.4223369042368583,1.7732288326086203,7.570443252057374,1
16.7100422,5.4004652,2.7396616,615.2873631,1.09271,5853.7,confirmed,2.507217468495758,113.93228922204702,2.87413183462646,1.3189951260493398,6.423713353295866,2
3.14735789,3.643,3.45,51.8,4.93,5189.0,candidate,0.6997971602434078,14.219050233324184,1.4224714784809713,1.4929040961781488,3.966511190712216,1
21.371372,3.227,16.514,1131.0,1.14,4692.0,candidate,14.485964912280702,350.4803222807561,3.10778210576256,2.8630005611000326,7.0317412587631285,1
0.990516282,2.019,3.52,101.6,2.399,5975.0,false_positive,1.4672780325135473,50.32194155522535,0.6883940432790879,1.5085119938441398,4.630837932736669,4
0.844548,3.227,1.005,1131.0,0.165,3109.0,candidate,6.09090909090909,350.4803222807561,0.6122342610285435,0.6956440607585325,7.0317412587631285,1
0.612888148,2.822,0.93,43.1,1.368,6720.0,false_positive,0.6798245614035088,15.27285613040397,0.47802645265930477,0.6575200029167941,3.7864597824528,4
3.3733,3.227,1.5839,1131.0,0.779,5634.0,candidate,2.033247753530167,350.4803222807561,1.4755178728675666,0.9492998854811007,7.0317412587631285,1
1.7932884,3.299,22.7665,16170.0,1.74,7122.0,apc,13.084195402298851,4901.485298575326,1.0272195397776478,3.168277026104831,9.690974793577944,0
20.2749388,5.788,1.74398,410.0,0.88,5581.0,apc,1.9817954545454546,70.83621285418106,3.057529797839554,1.009409421207339,6.018593214496234,0
17.7940049,4.091,312.48,879.4,1.044,6273.0,false_positive,299.3103448275862,214.95966756294303,2.933537930682346,5.747735562184664,6.780376349652307,4
3.577394,3.227,3.05,1131.0,0.799,4626.0,candidate,3.8172715894868583,350.4803222807561,1.521129840553459,1.3987168811184478,7.0317412587631285,1
0.962590772,1.2569,31.51,1021.6,1.062,6274.0,false_positive,29.670433145009415,812.7933805394225,0.6742654228531856,3.4815477343158143,6.930103682645899,4
1.729338354,6.8524,139.36,140160.0,2.553,5587.0,false_positive,54.5867606737172,20454.147451987625,1.0040592186504922,4.944210550715014,11.850547040847962,4
55.180772,9.791,2.37,474.6,1.076,6306.0,candidate,2.2026022304832713,48.4730875293637,4.028574563126718,1.2149127443642704,6.1645771648166265,1
5.3089937,5.876,3.29803,531.0,1.65,6927.0,false_positive,1.9988060606060607,90.36759700476514,1.8419761868147073,1.458156778186652,6.2766434893416445,4
24.7222403,4.53,1.31,290.1,0.778,5481.0,false_positive,1.6838046272493574,64.03973509933775,3.2473559989975977,0.8372475245337022,5.6736668507515775,4
47.3329299,2.708,2.18,931.5,0.716,4987.0,confirmed,3.044692737430168,343.9807976366322,3.8781131068210777,1.1568811967920856,6.837869151517971,2
9.76785911,2.1649,2.54,585.4,0.852,5371.0,confirmed,2.9812206572769955,270.4050995427041,2.376565688678587,1.264126727145683,6.374002150572442,2
9.0711977,4.183,10.7594,10360.0,1.06,5649.0,candidate,10.150377358490564,2476.6913698302656,2.3096796370959094,2.464652920760732,9.245804036251752,1
4.4119378,3.65,15.4706,15062.0,1.21,6280.0,kp,12.785619834710744,4126.575342465753,1.6886072172639306,2.8015769733984928,9.619996684702816,5
5.6917579,5.3459619,12.6894204,5379.1683802,1.66513,5783.0,candidate,7.620678505582147,1006.2115070816349,1.9008766049447516,2.6166233009314936,8.59047495010102,1
7.9389334,3.227,1.075,1131.0,0.675,4473.0,confirmed,1.5925925925925923,350.4803222807561,2.1904162755801417,0.7299611536826616,7.0317412587631285,2
1.118510435,1.111,0.75,72.7,0.865,5918.0,candidate,0.8670520231213873,65.43654365436544,0.7507132167272903,0.5596157879354227,4.300002799195291,1
3.833087643,1.51,2.25,461.4,0.831,5397.0,confirmed,2.7075812274368234,305.5629139072847,1.5754855269836459,1.1786549963416462,6.136430317358168,2
14.323889947,4.83729,45.93,69072.0,0.895,5853.0,false_positive,51.31843575418994,14279.069478985133,2.729413045071554,3.8486571298063263,11.142919195336972,4
4.3023572,1.579,10.2749,30080.0,0.58,3504.0,apc,17.715344827586208,19050.031665611146,1.6681514764009935,2.4225790161698098,10.311649022192036,0
5.92365747,2.6302,0.99,406.5,0.496,3883.0,confirmed,1.9959677419354838,154.55098471599118,1.9349441661307232,0.688134638736401,6.010040932680917,2
39.810528,3.576,12.8908,3102.0,2.34,8796.0,candidate,5.508888888888889,867.4496644295302,3.7089400873394096,2.63122675050007,8.04012466444838,1
4.6285493,2.844,12.8401,15300.0,1.06,6007.0,candidate,12.113301886792453,5379.746835443038,1.7278517357687655,2.6275701755969463,9.635673464721814,1
1.5328484,2.227,9.08045,2970.0,1.67,6943.0,candidate,5.437395209580839,1333.6326897171084,0.929344519248196,2.310597904503903,7.9966538754626075,1
2.6068332,2.2458943,7.2660515,5122.0262322,1.0,5780.0,candidate,7.2660515,2280.617672968848,1.2828301574365615,2.1121569464112886,8.541500604402376,1
1.865114193,0.4279,0.66,1124.8,0.148,3292.0,confirmed,4.45945945945946,2628.6515541014255,1.0526082073130596,0.5068176023684519,7.026249173029926,2
353.04037,14.102,1.04,239.6,0.668,5061.0,false_positive,1.5568862275449102,16.99049780173025,5.869410946179782,0.712949807856125,5.483135803540579,4
0.793663156,0.8244,1.14,186.2,0.825,5077.0,false_positive,1.3818181818181818,225.86123241145074,0.5842599845802421,0.76080582903376,5.232177564043492,4
9.9444971,3.171,11.3375,3078.0,2.1,6576.0,candidate,5.398809523809524,970.6717123935667,2.392836781997763,2.5126434047596,8.0323601479245,1
10.8614911,5.5511467,9.5731365,11069.1320347,0.895095,5663.55,kp,10.695106664655707,1994.0262134848642,2.4732971107933137,2.358316491910125,9.312005952885393,5
11.03571773,5.62958,70.42,144960.0,1.23,6201.0,false_positive,57.25203252032521,25749.700688150806,2.487878706349224,4.268577942166303,11.884220019707758,4
11.55103848,3.3601,2.17,402.8,1.058,5907.0,confirmed,2.051039697542533,119.87738460164876,2.5298034095647735,1.1537315878891892,6.000919705878737,2
41.16676097,2.2133,17.82,5386.3,0.805,5193.0,false_positive,22.136645962732917,2433.6059278001176,3.741632255939652,2.9349201341572337,8.59179961075309,4
69.775633,9.205,1.19,140.9,0.983,6224.0,candidate,1.2105798575788402,15.306898424769148,4.259514774794067,0.7839015438284094,4.955122584165997,1
16.364873,4.0478302,3.9248322,2075.0944118,0.856226,5481.0,confirmed,4.583874117347523,512.6436409807902,2.854449372607531,1.5942902029776305,7.638243720997362,2
4.7947749,4.799,18.3428,6864.0,2.18,6333.0,kp,8.414128440366973,1430.297978745572,1.7569566322063852,2.9623202572087486,8.834191318202071,5
5.1879527,5.979,14.8534,3524.0,2.9,6617.0,candidate,5.121862068965518,589.3962201036962,1.8226042888548442,2.7633839883600957,8.16763571524637,1
2.671942657,1.9119,22.36,15942.0,1.055,6116.0,false_positive,21.194312796208532,8338.302212458811,1.3007208563509056,3.151025157960026,9.676775140407365,4
2.677573,2.885,14.0246,3310.0,2.41,6875.8,candidate,5.819336099585062,1147.3136915077991,1.3022530237383145,2.7096888577707188,8.105005537547246,1
14.08549,3.227,21.1,1131.0,1.32,5970.0,candidate,15.984848484848484,350.4803222807561,2.713733354682084,3.095577608523707,7.0317412587631285,1
6.0990118,3.6112,3.16,227.5,1.971,5743.0,false_positive,1.6032470826991374,62.998449268941066,1.9599555912618118,1.425515074273172,5.43153621033426,4
9.42889884,4.4481,4.39,565.4,1.86,5897.0,confirmed,2.3602150537634405,127.11045165351497,2.344580687216684,1.6845453849209058,6.33930054237951,2
1.204274435,1.3362,1.19,185.8,0.849,5668.0,false_positive,1.4016489988221437,139.05104026343363,0.7903984003267551,0.7839015438284094,5.230038525794742,4
8.09695764,3.319,34.0,283.5,1.707,5949.0,false_positive,19.917984768599883,85.41729436577282,2.207940032348925,3.5553480614894135,5.6507332535663855,4
3.753877,1.209,6.20384,7099.0,0.7,4049.0,candidate,8.862628571428571,5871.794871794871,1.5589604956541963,1.9746142171836683,8.867850063029406,1
10.0532043,1.543,11.5364,5160.0,1.43,6553.2,apc,8.067412587412589,3344.1348023331175,2.4027203678275897,2.5286364126493255,8.548885638148727,0
13.7748361,3.227,2.67656,1131.0,1.47,6266.98,confirmed,1.8207891156462583,350.4803222807561,2.692925470168028,1.3019775323904133,7.0317412587631285,2
3.2092033,3.227,6.33877,1131.0,0.91,5060.5,candidate,6.965681318681319,350.4803222807561,1.4372733898811718,1.9931712536522965,7.0317412587631285,1
20.851337,3.227,2.04,1131.0,1.084,5782.0,confirmed,1.8819188191881917,350.4803222807561,3.084262109600922,1.1118575154181303,7.0317412587631285,2
14.40090414,4.1682,2.71,379.6,1.198,5815.0,confirmed,2.2621035058430716,91.07048606112951,2.7344262180858063,1.3110318766193438,5.9417489548620495,2
1.48062814,2.898,0.76,62.5,0.937,6187.0,candidate,0.8110992529348986,21.566597653554176,0.9085118103644194,0.5653138090500605,4.151039905898646,1
282.34315,3.956,2.35,220.5,1.525,7092.0,candidate,1.5409836065573772,55.73811931243681,5.646658707274881,1.208960345836975,5.40042258948519,1
2.3933087,5.507,2.03235,150.0,1.72,6393.0,candidate,1.1815988372093025,27.238060650081717,1.2218054630958943,1.1093378964741778,5.017279836814924,1
6.8833761,2.2702,1.69,458.4,0.794,5679.0,confirmed,2.1284634760705288,201.9205356356268,2.064756251202263,0.9895411936137477,6.129921290254998,2
17.1725007,5.016,9.89011,3610.0,1.41,6617.0,candidate,7.014262411347518,719.6969696969697,2.899909500896394,2.387855037903955,8.191740021277457,1
9.99115241,2.657,1.68,391.7,0.796,4838.0,confirmed,2.1105527638190953,147.42190440346255,2.397090622790729,0.9858167945227653,5.9730459615839635,2
3.2588321,3.227,13.33871,1131.0,0.86,5358.0,confirmed,15.510127906976745,350.4803222807561,1.4489949677643688,2.6629628729660006,7.0317412587631285,2
11.90691,3.227,4.31,1131.0,0.81,5519.0,confirmed,5.320987654320986,350.4803222807561,2.5577628268683306,1.6695918352538475,7.0317412587631285,2
13.0313583,4.521,2.88,573.3,1.071,5514.0,confirmed,2.689075630252101,126.80822826808227,2.641294703398264,1.355835153635182,6.3531519078702505,2
0.950356,3.227,6.94,1131.0,0.94,6125.0,false_positive,7.382978723404256,350.4803222807561,0.6680119200154218,2.0719132752590443,7.0317412587631285,4
419.92898,14.55,1.51,233.5,0.988,6047.0,false_positive,1.5283400809716599,16.04810996563574,6.04246412586532,0.9202827531436926,5.457455587886334,4
3.312816,3.0522559,12.5430586,9473.166386,1.23194,5909.0,kp,10.18154991314512,3103.6606026381996,1.4615910550352886,2.6058741356224493,9.156324045710734,5
13.37499553,1.639,2.01,458.1,0.961,5263.0,false_positive,2.0915712799167534,279.49969493593653,2.665490275726844,1.1019400787607843,6.129268051255177,4
0.93479255,4.5838,24.75,247.5,1.053,6018.0,false_positive,23.504273504273506,53.994502377939696,0.6600001114320916,3.248434627109745,5.5154428455366835,4
1.2368321,2.144,7.3968,1930.0,1.59,6117.0,false_positive,4.6520754716981125,900.186567164179,0.8050606238127506,2.1278506808875233,7.565793282428515,4
12.647849,3.227,1.65,1131.0,0.72,4711.0,confirmed,2.2916666666666665,350.4803222807561,2.613581926795973,0.9745596399981308,7.0317412587631285,2
45.0909201,4.605,2.44,436.3,0.9,5790.0,confirmed,2.711111111111111,94.74484256243213,3.8306159696488,1.235471471385307,6.080619458418875,2
6.12810722,2.824,39.52,2336.0,1.667,7245.0,false_positive,23.707258548290344,827.1954674220964,1.9640457321429192,3.7017956793804827,7.756623334538858,4
10.1171684,4.6677,3.07,288.7,1.792,6306.0,confirmed,1.7131696428571428,61.85059022644985,2.4084906161083235,1.4036429994545037,5.668845904775305,2
13.0518467,3.333,17.0183,39070.0,0.83,5268.9,false_positive,20.50397590361446,11722.172217221721,2.642753824864994,2.8913879081072884,10.573135782807311,4
7.0485133,3.543,9.80458,4950.0,1.37,5889.0,candidate,7.156627737226277,1397.121083827265,2.0854873911446106,2.3799701183102515,8.507344855361422,1
49.564693,8.54,1.63,113.5,1.442,5907.0,candidate,1.130374479889043,13.290398126463701,3.9232535659424466,0.9669838461896731,4.740574822994295,1
43.3975622,3.908,1.69,585.3,0.725,4871.0,candidate,2.331034482758621,149.7697031729785,3.7931845625254166,0.9895411936137477,6.373831603970169,1
6.87366398,7.0845,12.01,9766.9,0.805,5662.0,false_positive,14.919254658385093,1378.6294022161055,2.063523516985609,2.565718292524414,9.186856778227899,4
0.51811818,0.3969,1.09,99.0,0.929,6240.0,false_positive,1.1733046286329387,249.43310657596373,0.4174715283805121,0.7371640659767197,4.605170185988092,4
29.90721859,4.8475,2.16,588.0,0.896,5739.0,confirmed,2.410714285714286,121.29963898916967,3.4309897679476835,1.1505720275988207,6.3784261836515865,2
5.72812616,2.0295,1.38,643.4,0.548,3968.0,confirmed,2.5182481751824812,317.0238975117024,1.906296673981166,0.8671004876833833,6.468319651302819,2
231.157554,8.489,37.37,845.6,11.839,5386.0,false_positive,3.156516597685615,99.61126163270113,5.447416253243022,3.647275904258861,6.741228328086823,4
2.8493825,3.567,16.3869,8049.0,1.77,6900.0,kp,9.25813559322034,2256.5180824222034,1.3479127458255142,2.855717049105636,8.99342737041261,5
1.306188,1.4177746,16.758883,24746.2794438,0.820181,5489.0,kp,20.433151950606025,17454.311456701227,0.8355959449764986,2.8768858414419602,10.116470840492402,5
0.7418594,1.5026958,6.0238347,2983.6257317,0.66174,4304.6,false_positive,9.103023392873334,1985.5154527616303,0.5549531633474484,1.9493093224568072,8.00122963495052,4
2.4802272,3.51,15.7506,8420.0,1.72,6267.0,candidate,9.15732558139535,2398.860398860399,1.2470975790115781,2.8184340785250446,9.038483865029992,1
50.28635977,6.3212,3.88,1119.3,1.167,5900.0,confirmed,3.3247643530419877,177.07080933999873,3.93742482539833,1.5851452198650557,7.021351785564677,2
14.9695925,5.832,3.04784,430.0,1.46,6456.0,apc,2.0875616438356164,73.73113854595336,2.770686445307754,1.3981834055123041,6.066108090103747,0
4.1197036,4.547,9.06392,2690.0,1.79,5848.8,kp,5.063642458100558,591.5988563888278,1.6330965467506895,2.308956750800894,7.897668150726906,5
11.805707539,2.0494,18.48,2052.1,1.891,6065.0,false_positive,9.772607086197779,1001.31745876842,2.5498909730254224,2.969388298214389,7.627106125038718,4
6.771315,3.227,4.48,1131.0,0.885,5248.0,confirmed,5.062146892655368,350.4803222807561,2.05043939072921,1.7011051009599243,7.0317412587631285,2
52.802767576,5.6184,75.82,52110.0,0.901,5835.0,false_positive,84.15094339622641,9274.882528833832,3.9853249077777333,4.341465022917759,10.861131337893761,4
12.720298433,2.4599,1.37,283.6,0.724,4914.0,false_positive,1.892265193370166,115.28923939997561,2.6188763737375598,0.8628899551470398,5.651084685655752,4
17.9346606,6.25,2.8,142.7,1.775,6426.0,confirmed,1.5774647887323943,22.831999999999997,2.9409941367146337,1.33500106673234,4.967727793084979,2
10.1045108,3.23,3.3818,1490.0,0.9,5053.0,candidate,3.7575555555555558,461.3003095975232,2.407351404147337,1.477459598871982,7.307202314764738,1
4.8038446,2.038,11.3023,17000.0,0.83,5019.0,candidate,13.617228915662652,8341.511285574094,1.7585205600253138,2.50978623676749,9.741027444837728,1
1.26092,2.718,8.46782,4825.94,1.11,5875.0,false_positive,7.628666666666666,1775.5481972038262,0.8157718100957725,2.2478986800641745,8.481968005502443,4
40.7362,3.227,7.28,1131.0,0.85,5618.0,candidate,8.564705882352941,350.4803222807561,3.7313688577346786,2.1138429683971687,7.0317412587631285,1
0.7438074,1.377,9.77911,633.0,4.04,5182.0,false_positive,2.4205717821782176,459.69498910675384,0.5560708836084916,2.3776100017757162,6.452048954437226,4
32.2753853,8.622,2.31,223.9,1.483,5726.0,confirmed,1.557653405259609,25.968452795175136,3.504817943477848,1.1969481893889715,5.41565585896527,2
3.07365139,2.102,0.79,90.5,0.831,6068.0,candidate,0.950661853188929,43.05423406279734,1.4045397446784393,0.5822156198526637,4.516338972281476,1
3.4239436,1.9601023,1.7581475,443.6391381,0.823019,5626.0,candidate,2.136217389877998,226.3346857457389,1.4870315154950076,1.01455925872424,6.097263027570221,1
215.956008,10.425,3.36,392.7,1.313,6163.0,candidate,2.559025133282559,37.669064748201436,5.37969460487774,1.4724720573609429,5.975589197949692,1
26.939433,3.227,2.869,1131.0,1.02,5716.0,candidate,2.812745098039216,350.4803222807561,3.330039060136859,1.3529960757183759,7.0317412587631285,1
1.471060209,4.3708,165.15,148440.0,2.911,8749.0,false_positive,56.733081415321195,33961.74613343095,0.9046472929581032,5.112890994800603,11.907942851880486,4
23.34036251,2.054,2.21,615.1,0.892,5530.0,confirmed,2.4775784753363226,299.46445959104193,3.1921359810392698,1.1662709371419244,6.423409288020525,2
35.2330694,3.674,0.97,352.8,0.524,3749.0,confirmed,1.8511450381679388,96.02612955906369,3.5899722211638943,0.6780335427498971,5.8687317817256845,2
4.8306667,4.24,14.4419,9790.0,1.44,6567.0,candidate,10.029097222222223,2308.962264150943,1.7631313505994637,2.737084594020558,9.189218875354072,1
7.655533,3.227,2.328,1131.0,0.751,5114.0,candidate,3.099866844207723,350.4803222807561,2.1581987696320812,1.2023715229589622,7.0317412587631285,1
2.44199803,2.759,1.44,251.7,0.796,5970.0,false_positive,1.809045226130653,91.22870605291773,1.236052125447522,0.8919980393051105,5.532203014394148,4
17.76076524,1.6679,1.93,1287.2,0.516,3826.0,confirmed,3.74031007751938,771.7489058097009,2.931767733790923,1.0750024230289759,7.161001174112791,2
2.2395544,1.1228525,2.7483506,1152.7849514,0.75636,4872.54,candidate,3.633654080067693,1026.6575096907206,1.175435789481804,1.3213159032243336,7.050803079096028,1
10.1004307,4.977,17.4827,13680.0,1.49,6519.0,false_positive,11.733355704697987,2748.643761301989,2.40698390936732,2.9168351594375075,9.523763287920113,4
24.3398202,3.891,5.09,777.3,1.466,5596.0,confirmed,3.472032742155525,199.7686969930609,3.232377079366636,1.8066480817218056,6.657112053965342,2
3.900140077,3.77,23.78,543.1,0.955,6407.0,false_positive,24.900523560209425,144.0583554376658,1.5892637918508334,3.2100368762009963,6.29913305349188,4
12.1252851,6.998,15.2955,2706.0,2.39,4951.0,apc,6.399790794979079,386.68190911689055,2.5745405301465323,2.7908889960777477,7.903596289614301,0
3.4972769,2.0988025,11.5840209,17834.0824111,0.80797,4940.0,candidate,14.337191851182595,8497.265660346793,1.5034720802758679,2.5324278265937585,9.788922718533648,1
12.1324506,1.5751733,1.5690907,171.2764262,1.0159301,5865.0,candidate,1.5444868697167256,108.73497297091056,2.5750863121789007,0.9435520230708879,5.149100315833296,1
13.6421377,3.522,1.77499,413.0,1.02,5961.0,apc,1.740186274509804,117.26291879613856,2.683903515633173,1.020647143588301,6.025865973825314,0
16.22378479,2.5462,1.51,262.3,0.925,5547.0,confirmed,1.6324324324324324,103.01625952399655,2.8462912652092687,0.9202827531436926,5.573294066502264,2
350.34114,16.97,2.5,1363.8,0.69,5188.0,false_positive,3.6231884057971016,80.36535061873896,5.861757660300187,1.252762968495368,7.218763176737415,4
6.340315,4.249306,20.517917,25410.703288,1.2666,6083.0,false_positive,16.199208116216646,5979.965502131407,1.9933817572369144,3.0688859369284756,10.142965106259703,4
28.2692,3.227,3.35,1131.0,1.29,5631.0,candidate,2.5968992248062017,350.4803222807561,3.376535768591294,1.4701758451005926,7.0317412587631285,1
2.2054776,1.633,9.6722,28280.0,0.53,3770.0,confirmed,18.24943396226415,17317.819963257807,1.1648610964313657,2.3676422296273496,10.24994548006426,2
0.36432247904,3.227,6.95273914,1131.0,0.347331,3473.0,candidate,20.01761760395703,350.4803222807561,0.31065795306166966,2.073516415235878,7.0317412587631285,1
2.5355023,7.189,2.7,354.6,1.1,6268.0,false_positive,2.4545454545454546,49.32535818611768,1.2628553826064244,1.308332819650179,5.8738065036397495,4
9.6001126,4.9882857,2.4070295,380.4193796,1.2103699,5891.0,candidate,1.988672636356869,76.26254839413068,2.360864623703111,1.225840797285312,5.943899503621644,1
7.098695,3.227,1.837,1131.0,0.681,4857.0,candidate,2.697503671071953,350.4803222807561,2.0917029375874927,1.0427471558267143,7.0317412587631285,1
153.979362,9.028,2.53,792.5,0.903,5858.0,confirmed,2.801771871539313,87.78245458573328,5.043291959667116,1.2612978709452054,6.676453539966464,2
4.284523,3.227,1.30280156,1131.0,0.62182,4360.0,candidate,2.09514258145444,350.4803222807561,1.6647823598090092,0.8341264512554527,7.0317412587631285,1
2.1555232,1.445,1.47809,742.0,0.53,3691.0,candidate,2.788849056603773,513.4948096885813,1.1491543142572465,0.9074881021600003,6.610696044717759,1
279.21957,10.015,4.92,333.5,2.604,5159.0,candidate,1.889400921658986,33.30004992511233,5.635573474433308,1.7783364488959144,5.8126368795682835,1
8.41100305,2.4553,1.8,755.6,0.539,3757.0,confirmed,3.339517625231911,307.7424347330265,2.2418795419654303,1.0296194171811581,6.628834712198929,2
1.2392569,1.0860452,3.1811214,2917.3714571,0.507628,3614.0,candidate,6.266638956085953,2686.233922031974,0.806144069757278,1.43057948806865,7.978781019507349,1
2.3556749,3.351,16.7502,9377.0,1.75,6708.0,candidate,9.571542857142857,2798.2691733810802,1.210652912637307,2.8763967834635795,9.146121799649531,1
0.575884418,2.0734,31.17,272.2,1.044,6290.0,false_positive,29.85632183908046,131.28195234879908,0.4548166499137764,3.471034341250935,5.610204127696635,4
1.210693626,1.434,0.99,159.1,0.756,5014.0,confirmed,1.3095238095238095,110.94839609483961,0.7933063242051203,0.688134638736401,5.075798620002669,2
15.50192,3.227,2.49,1131.0,0.646783,4222.06,confirmed,3.8498228926858005,350.4803222807561,2.8034767377731757,1.2499017362143359,7.0317412587631285,2
6.201812,3.227,1.89,1131.0,0.58,4236.0,confirmed,3.2586206896551726,350.4803222807561,1.974332661025933,1.0612565021243408,7.0317412587631285,2
1.727177258,2.081,1.42,347.4,0.72,5394.0,false_positive,1.972222222222222,166.93897164824602,1.0032671028510816,0.883767540168595,5.853351244978348,4
19.565799,3.227,6.412,1131.0,0.854,4486.0,candidate,7.508196721311475,350.4803222807561,3.0236294533468104,2.003100308423113,7.0317412587631285,1
0.7409429,1.084,4.58442,2460.0,0.87,5406.0,false_positive,5.269448275862069,2269.372693726937,0.5544268630052469,1.719980577531286,7.8083230503910555,4
3.64049242,1.194,0.61,42.1,0.936,5745.0,candidate,0.6517094017094016,35.25963149078727,1.5348204856073044,0.4762341789963716,3.763522997109702,1
4.332837,3.227,2.263,1131.0,0.725,4768.0,candidate,3.1213793103448277,350.4803222807561,1.6738833667410884,1.1826470176111836,7.0317412587631285,1
15.358767771,4.1223,10.89,14638.0,0.887,5422.0,confirmed,12.277339346110486,3550.930305897193,2.794764008716909,2.4756977107026903,9.591444479171411,2
0.9116567,3.227,1.35,1131.0,0.94,5648.0,confirmed,1.4361702127659577,350.4803222807561,0.647970248298936,0.8544153281560676,7.0317412587631285,2
8.26147,3.227,3.11,1131.0,0.839,5283.0,confirmed,3.706793802145411,350.4803222807561,2.225862783359285,1.413423028508143,7.0317412587631285,2
2.820190603,2.554,2.53,467.5,1.121,5831.0,confirmed,2.256913470115968,183.04620203602195,1.3403003174470145,1.2612978709452054,6.149536101678477,2
28.5463574,9.29,1.35,153.3,1.0,5780.0,false_positive,1.35,16.501614639397204,3.385960467218322,0.8544153281560676,5.038898759369115,4
0.5496848,0.82,10.6252,2860.0,1.84,7433.0,candidate,5.774565217391304,3487.8048780487807,0.4380515554130468,2.453175155626503,7.95892649305011,1
19.974485239,4.23479,26.56,40293.0,0.997,6108.0,false_positive,26.63991975927783,9514.757520443753,3.0433067104073035,3.3163654461454577,10.603957853475855,4
1.8320863,1.4230143,1.361695,374.0999309,0.68476,4368.0,candidate,1.9885726385887026,262.8926012198191,1.0410136485310177,0.8593795815797034,5.927192472870282,1
11.168454,3.227,11.209,1131.0,1.161,6154.0,confirmed,9.65460809646856,350.4803222807561,2.4988468652405733,2.5021733846867185,7.0317412587631285,2
4.469996,3.524,11.2936,9280.0,1.12,6948.0,apc,10.083571428571426,2633.371169125993,1.6992778851721966,2.5090788017589856,9.135724578595394,0
124.091252,2.172,1.3,281.4,0.792,5275.0,false_positive,1.6414141414141414,129.55801104972375,4.829043486970231,0.832909122935104,5.643324505619087,4
6.12601169,1.733,0.83,40.2,1.286,5679.0,false_positive,0.645412130637636,23.196768609347952,1.9637517076538116,0.6043159668533294,3.7184382563554808,4
441.61919,5.372,1.71,820.0,0.592,4351.0,candidate,2.8885135135135136,152.6433358153388,6.092709784110391,0.9969486348916096,6.710523109452428,1
1.364829,1.25,15.8394,4664.0,1.85,6392.0,candidate,8.561837837837837,3731.2,0.860705714890058,2.8237213787257547,8.447843113281444,1
361.91436,8.68,1.84,228.2,1.147,6247.0,false_positive,1.6041848299912815,26.29032258064516,5.89416688356566,1.0438040521731147,5.434594984840585,4
3.5565617,6.691,0.52,68.0,0.633,4964.0,false_positive,0.8214849921011058,10.16290539530713,1.5165683259575033,0.41871033485818504,4.23410650459726,4
18.13559979,2.019,24.49,452.7,1.038,6184.0,false_positive,23.59344894026975,224.21991084695392,2.951550463565407,3.238286218388024,6.117436186669918,4
10.9600975,6.171,9.91407,4111.0,2.04,5586.7,candidate,4.859838235294118,666.180521795495,2.48157590066317,2.3900527825239375,8.321664807135,1
2.1764875,3.4403723,14.184839,8114.6829556,1.56233,5646.0,kp,9.079284786184736,2358.6641932909415,1.1557760265679595,2.7202974958731803,9.001553636062427,5
0.566801325,4.176,1.07,92.1,1.021,6273.0,false_positive,1.0479921645445642,22.054597701149422,0.4490361684818903,0.7275486072772778,4.533674184283021,4
1.69421771,4.161,0.74,91.1,0.717,5402.0,false_positive,1.0320781032078103,21.89377553472723,0.991107887640579,0.5538851132264376,4.522874943261261,4
11.416439,3.227,3.034,1131.0,0.451,3668.0,candidate,6.727272727272727,350.4803222807561,2.5190213204188905,1.39475843953202,7.0317412587631285,1
13.32379,2.561,28.7396,95718.1,0.84,4312.0,apc,34.21380952380952,37375.28309254198,2.661921791319418,3.3924794910424327,11.469173139554371,0
2.00383703,3.473,0.67,42.3,1.028,6045.0,false_positive,0.6517509727626459,12.17967175352721,1.0998904814315813,0.5128236264286639,3.768152635008444,4
1.8490876,3.227,17.3,1131.0,0.96,5693.0,candidate,18.020833333333336,350.4803222807561,1.0469988026738202,2.9069010598473755,7.0317412587631285,1
4.2304959,3.227,2.56,1131.0,0.67,4335.0,candidate,3.8208955223880596,350.4803222807561,1.6545060919374959,1.269760544863939,7.0317412587631285,1
2.354992,3.227,1.27443657,1131.0,0.803827,5185.0,confirmed,1.585461262187013,350.4803222807561,1.2104493859200571,0.8217323601912689,7.0317412587631285,2
2.8786641,2.207,12.863,8710.0,1.35,6017.0,kp,9.528148148148148,3946.533756230177,1.3554907902251971,2.629223420556239,9.072341873818893,5
0.93372008,2.591,0.41,17.0,0.983,6221.0,false_positive,0.4170905391658189,6.561173292165186,0.6594456502579654,0.3435897043900769,2.8903717578961645,4
1.291563,3.227,2.03,1131.0,0.513,3676.0,confirmed,3.9571150097465884,350.4803222807561,0.8292341174976938,1.1085626195212777,7.0317412587631285,2
